Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:27:16.003998-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 2 plugins found
2025-07-31 14:27:16.004164-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 0
2025-07-31 14:27:16.005654-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service dictionary for plugin <private> not available, skip it.
2025-07-31 14:27:16.005935-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 1
2025-07-31 14:27:16.007595-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] Use of NSTruePredicate is forbidden: <private>
2025-07-31 14:27:16.007641-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 1
2025-07-31 14:27:16.008387-0600 0x3c046d5  Fault       0x6133425            5777   14   diaryx: (GenerativeModels) [com.apple.GenerativeModels:availability] <private>
2025-07-31 14:27:16.008396-0600 0x3c046d5  Activity    0x6133425            5777   0    diaryx: (libsystem_trace.dylib) Activity for state dumps
2025-07-31 14:27:16.009734-0600 0x3c046d9  Default     0x6133424            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 2
2025-07-31 14:27:16.010298-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 2 plugins found
2025-07-31 14:27:16.011749-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 0
2025-07-31 14:27:16.012554-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service dictionary for plugin <private> not available, skip it.
2025-07-31 14:27:16.014945-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] Use of NSTruePredicate is forbidden: <private>
2025-07-31 14:27:16.015185-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 1
2025-07-31 14:27:16.015559-0600 0x3c046d5  Error       0x0                  5777   0    diaryx: (AssistantServices) [com.apple.siri:Utility] AFIsDeviceGreymatterEligible Missing entitlements for os_eligibility lookup
2025-07-31 14:27:16.019086-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113209870] activating connection: mach=true listener=false peer=false name=com.apple.iconservices
2025-07-31 14:27:16.019614-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113214200] activating connection: mach=true listener=false peer=false name=com.apple.iconservices.store
2025-07-31 14:27:16.020950-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240022c0 - [PID=5779, throttler=0x124002190] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'Process initialization'
2025-07-31 14:27:16.023438-0600 0x3c04669  Activity    0x6133426            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.023720-0600 0x3c046d9  Activity    0x6133427            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.024066-0600 0x3c046d5  Activity    0x6133428            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.028798-0600 0x3c046d5  Default     0x0                  5777   2    diaryx: (LaunchServices) [com.apple.launchservices:appinstallation] registering for distributed notification com.apple.LaunchServices.pluginswillberemoved in this process
2025-07-31 14:27:16.028986-0600 0x3c046d5  Activity    0x6133429            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.032135-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] Use of NSTruePredicate is forbidden: <private>
2025-07-31 14:27:16.032179-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Service with identifier <private> passes activation rule: 1
2025-07-31 14:27:16.033872-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Role type not provided, assuming Action for <private>
2025-07-31 14:27:16.034370-0600 0x3c046d9  Activity    0x613342a            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.034911-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Role type not provided, assuming Action for <private>
2025-07-31 14:27:16.035056-0600 0x3c04669  Activity    0x613342b            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.036137-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 1 compatible services found for attributes <private>
2025-07-31 14:27:16.036300-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.036458-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
2025-07-31 14:27:16.036681-0600 0x3c046d9  Activity    0x613342c            5777   0    diaryx: (PlugInKit) discovery
2025-07-31 14:27:16.036898-0600 0x3c046d9  Default     0x613342c            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Beginning discovery for flags: 1024, point: com.apple.services
2025-07-31 14:27:16.037438-0600 0x3c046d5  Activity    0x613342d            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.038570-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 1 compatible services found for attributes <private>
2025-07-31 14:27:16.038754-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.038806-0600 0x3c046d9  Default     0x613342c            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 0
2025-07-31 14:27:16.038853-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
2025-07-31 14:27:16.038903-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 plugins found
2025-07-31 14:27:16.038937-0600 0x3c04669  Activity    0x613342e            5777   0    diaryx: (PlugInKit) discovery
2025-07-31 14:27:16.038979-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 compatible services found for attributes <private>
2025-07-31 14:27:16.039037-0600 0x3c04669  Default     0x613342e            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Beginning discovery for flags: 1024, point: com.apple.services
2025-07-31 14:27:16.039062-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.039134-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Completed querying extensions: <private>
2025-07-31 14:27:16.040241-0600 0x3c04669  Default     0x613342e            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 0
2025-07-31 14:27:16.040292-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 plugins found
2025-07-31 14:27:16.040363-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 compatible services found for attributes <private>
2025-07-31 14:27:16.040406-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.040508-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Completed querying extensions: <private>
2025-07-31 14:27:16.042456-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Role type not provided, assuming Action for <private>
2025-07-31 14:27:16.042593-0600 0x3c046d5  Activity    0x613342f            5777   0    diaryx: (CoreServicesInternal) CFURLResolveBookmarkData
2025-07-31 14:27:16.043935-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 2 compatible services found for attributes <private>
2025-07-31 14:27:16.043944-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.044008-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
2025-07-31 14:27:16.044045-0600 0x3c046d5  Activity    0x6133450            5777   0    diaryx: (PlugInKit) discovery
2025-07-31 14:27:16.044108-0600 0x3c046d5  Default     0x6133450            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Beginning discovery for flags: 1024, point: com.apple.services
2025-07-31 14:27:16.045054-0600 0x3c046d5  Default     0x6133450            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 0
2025-07-31 14:27:16.045072-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 plugins found
2025-07-31 14:27:16.045088-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] 0 compatible services found for attributes <private>
2025-07-31 14:27:16.045096-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discovery done
2025-07-31 14:27:16.045107-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Completed querying extensions: <private>
2025-07-31 14:27:16.048902-0600 0x3c046d7  Error       0x0                  5777   0    diaryx: (CoreFoundation) [com.apple.CFBundle:resources] Unable to create bundle at URL ((null)): normalized URL null
2025-07-31 14:27:16.065234-0600 0x3c046d7  Activity    0x6133451            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:16.065949-0600 0x3c046d5  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Sorted services: <private>
2025-07-31 14:27:16.066006-0600 0x3c046d7  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Sorted services: <private>
2025-07-31 14:27:16.066101-0600 0x3c04673  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Sorted services: <private>
2025-07-31 14:27:16.090113-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::decidePolicyForNavigationAction: frameID=28, isMainFrame=1, navigationID=31
2025-07-31 14:27:16.090218-0600 0x3c04673  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012aca50] activating connection: mach=true listener=false peer=false name=com.apple.Safari.SafeBrowsing.Service
2025-07-31 14:27:16.090282-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:AppSSO] 0x124001b30 - SOAuthorizationCoordinator::tryAuthorize
2025-07-31 14:27:16.090294-0600 0x3c04662  Activity    0x6133453            5777   0    diaryx: (AppSSO) canPerformAuthorizationWithURL
2025-07-31 14:27:16.090312-0600 0x3c04662  Activity    0x6133454            5777   0    diaryx: (AppSSOCore) canPerformAuthorizationWithURL
2025-07-31 14:27:16.090323-0600 0x3c04662  Activity    0x6133455            5777   0    diaryx: (AppSSOCore) canPerformAuthorizationWithURL
2025-07-31 14:27:16.090328-0600 0x3c04662  Activity    0x6133456            5777   0    diaryx: (AppSSOCore) canPerformAuthorizationWithURL
2025-07-31 14:27:16.090467-0600 0x3c04662  Default     0x6133456            5777   14   diaryx: (AuthKit) [com.apple.authkit:siwa] Should process URL called
2025-07-31 14:27:16.090486-0600 0x3c04662  Default     0x6133456            5777   14   diaryx: (AuthKit) [com.apple.authkit:siwa] Fetching native takeover URLs
2025-07-31 14:27:16.090674-0600 0x3c04662  Default     0x6133456            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x11170fe50] activating connection: mach=true listener=false peer=false name=com.apple.ak.authorizationservices.xpc
2025-07-31 14:27:16.090806-0600 0x3c046d5  Activity    0x6133457            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:16.091515-0600 0x3c04662  Default     0x6133456            5777   14   diaryx: (AuthKit) [com.apple.authkit:siwa] Native takeover URLs fetched
2025-07-31 14:27:16.091688-0600 0x3c04662  Default     0x6133456            5777   14   diaryx: (AuthKit) [com.apple.authkit:siwa] URL shouldn't be processed
2025-07-31 14:27:16.091876-0600 0x3c04662  Default     0x6133456            5777   0    diaryx: (AppSSOCore) [com.apple.AppSSO:SOConfigurationClient] -[SOConfigurationClient init]  on <private>
2025-07-31 14:27:16.092055-0600 0x3c04662  Default     0x6133456            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113313220] activating connection: mach=true listener=false peer=false name=com.apple.AppSSO.service-xpc
2025-07-31 14:27:16.092126-0600 0x3c04662  Default     0x6133456            5777   0    diaryx: (AppSSOCore) [com.apple.AppSSO:SOServiceConnection] <SOServiceConnection: 0x600002d24240>: new XPC connection
2025-07-31 14:27:16.092464-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:AppSSO] 0x124001b30 - SOAuthorizationCoordinator::tryAuthorize: The requested URL is not registered for AppSSO handling. No further action needed.
2025-07-31 14:27:16.092703-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001e50 - ProcessAssertion::acquireSync Successfully took RBS assertion 'Jetsam Boost' for process with PID=5779
2025-07-31 14:27:16.092984-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003eb0 - ProcessAssertion::acquireSync Trying to take RBS assertion 'GPUProcess Foreground Assertion' for process with PID=5779
2025-07-31 14:27:16.093526-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::decidePolicyForNavigationAction: listener called: frameID=28, isMainFrame=1, navigationID=31, policyAction=0, safeBrowsingWarning=0, isAppBoundDomain=0, wasNavigationIntercepted=0
2025-07-31 14:27:16.093557-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::receivedNavigationActionPolicyDecision: frameID=28, isMainFrame=1, navigationID=31, policyAction=0
2025-07-31 14:27:16.093731-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002100 - GPUProcessProxy is taking a background assertion because a web process is requesting a connection
2025-07-31 14:27:16.093753-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::decidePolicyForNavigationAction: keep using process 5780 for navigation, reason=Process has not yet committed any provisional loads
2025-07-31 14:27:16.093773-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124003400 - [PID=5780] WebProcessProxy::canTerminateAuxiliaryProcess: returns false (pageCount=1, provisionalPageCount=0, suspendedPageCount=0, m_isInProcessCache=0, m_shutdownPreventingScopeCounter=0)
2025-07-31 14:27:16.142380-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003eb0 - ProcessAssertion::acquireSync Successfully took RBS assertion 'GPUProcess Foreground Assertion' for process with PID=5779
2025-07-31 14:27:16.142398-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001ea0 - ProcessAssertion::acquireSync Trying to take RBS assertion 'Jetsam Boost' for process with PID=5780
2025-07-31 14:27:16.181110-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001ea0 - ProcessAssertion::acquireSync Successfully took RBS assertion 'Jetsam Boost' for process with PID=5780
2025-07-31 14:27:16.181133-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124008770 - ProcessAssertion::acquireSync Trying to take RBS assertion 'WebProcess Foreground Assertion' for process with PID=5780
2025-07-31 14:27:16.201481-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124008770 - ProcessAssertion::acquireSync Successfully took RBS assertion 'WebProcess Foreground Assertion' for process with PID=5780
2025-07-31 14:27:16.201492-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001ef0 - ProcessAssertion::acquireSync Trying to take RBS assertion 'Jetsam Boost' for process with PID=5781
2025-07-31 14:27:16.203615-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didStartProvisionalLoadForFrame: frameID=28, isMainFrame=1
2025-07-31 14:27:16.203644-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x124003400 - [PID=5780] WebProcessProxy::didStartProvisionalLoadForMainFrame:
2025-07-31 14:27:16.205145-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didNavigateWithNavigationDataShared:
2025-07-31 14:27:16.205376-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didCommitLoadForFrame: frameID=28, isMainFrame=1
2025-07-31 14:27:16.210185-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didFinishDocumentLoadForFrame: frameID=28, isMainFrame=1
2025-07-31 14:27:16.212455-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didFinishLoadForFrame: frameID=28, isMainFrame=1
2025-07-31 14:27:16.212481-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002e60 - NavigationState will release its process network assertion soon because the page load completed
2025-07-31 14:27:16.212556-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124004ed0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'Client navigation'
2025-07-31 14:27:16.220155-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didNavigateWithNavigationDataShared:
2025-07-31 14:27:16.220188-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didSameDocumentNavigationForFrameViaJS: frameID=28, isMainFrame=1, type=2
2025-07-31 14:27:16.223105-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001ef0 - ProcessAssertion::acquireSync Successfully took RBS assertion 'Jetsam Boost' for process with PID=5781
2025-07-31 14:27:16.223131-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240087d0 - ProcessAssertion::acquireSync Trying to take RBS assertion 'NetworkProcess Foreground Assertion' for process with PID=5781
2025-07-31 14:27:16.231948-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIToolbox) [com.apple.inputmethodkitClient:Client] +[IMKClient subclass]: chose IMKClient_Modern
2025-07-31 14:27:16.231964-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIToolbox) [com.apple.inputmethodkitClient:Client] +[IMKInputSession subclass]: chose IMKInputSession_Modern
2025-07-31 14:27:16.234363-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x1117127d0] activating connection: mach=true listener=false peer=false name=com.apple.inputmethodkit.getxpcendpoint
2025-07-31 14:27:16.235504-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113308270] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-07-31 14:27:16.237154-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x124004120 [pageProxyID=9, webPageID=10, PID=5780, DisplayID=1] RemoteLayerTreeDrawingAreaProxyMac::scheduleDisplayRefreshCallbacks
2025-07-31 14:27:16.243138-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240087d0 - ProcessAssertion::acquireSync Successfully took RBS assertion 'NetworkProcess Foreground Assertion' for process with PID=5781
2025-07-31 14:27:16.243729-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didNavigateWithNavigationDataShared:
2025-07-31 14:27:16.243762-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::didSameDocumentNavigationForFrameViaJS: frameID=28, isMainFrame=1, type=2
2025-07-31 14:27:16.248328-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x124004120 [pageProxyID=9, webPageID=10, PID=5780, DisplayID=1] RemoteLayerTreeDrawingAreaProxyMac::didRefreshDisplay
2025-07-31 14:27:16.279482-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240033d0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:27:16.279710-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240033d0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:27:17.062865-0600 0x3c04662  Activity    0x613345a            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:17.145012-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x132a04930] activating connection: mach=true listener=false peer=false name=com.apple.AuthenticationServicesCore.AuthenticationServicesAgent
2025-07-31 14:27:17.687751-0600 0x3c046d8  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ScrollAnimations] MomentumEventDispatcher interrupting synthetic momentum phase
2025-07-31 14:27:18.171296-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <NSWindow: 0x113033b70> windowNumber=24989 from group
2025-07-31 14:27:18.171321-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 add <NSWindow: 0x113033b70> windowNumber=24989 to group
2025-07-31 14:27:18.171542-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24989 op: 1 relative: 24986 related: 0
2025-07-31 14:27:18.240763-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <NSWindow: 0x113033b70> windowNumber=24989 from group
2025-07-31 14:27:18.240957-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] window <NSWindow: 0x113033b70> windowNumber=24989 finishing close
2025-07-31 14:27:18.241274-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24989 op: 0 relative: 0 related: 0
2025-07-31 14:27:18.273244-0600 0x3c04863  Activity    0x613345d            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:18.285322-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24986 related: 0
2025-07-31 14:27:18.287443-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x111677df0> windowNumber=2498a from group
2025-07-31 14:27:18.287494-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 add <_NSAlertPanel: 0x111677df0> windowNumber=2498a to group
2025-07-31 14:27:18.290878-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498a op: 1 relative: 24986 related: 0
2025-07-31 14:27:18.333849-0600 0x3c04862  Activity    0x61336e2            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:18.369822-0600 0x3c04673  Activity    0x61336e7            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:18.394076-0600 0x3c04862  Activity    0x61336eb            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:18.554008-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x111677df0> windowNumber=2498a from group
2025-07-31 14:27:18.554120-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 add <_NSAlertPanel: 0x111677df0> windowNumber=2498a to group
2025-07-31 14:27:18.554144-0600 0x3c04863  Activity    0x61337df            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:18.554326-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498a op: 1 relative: 24986 related: 0
